Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"303.691","Pseudomonas putida strain UME3100",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UME3100",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479460","GCA_013336785.1",,"SUQF00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,117,6146968,62.302,24,82019,67,3,,5778,93.31,90.9,,100,,"forest soil",,"2013-12",2013,,"Portugal",,,,"Europe","Portugal: National Park of Peneda-Geres, Ermida",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:00:24.791Z","2020-07-01T14:00:24.791Z"
"303.692","Pseudomonas putida strain UME3119",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UME3119",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479461","GCA_013337415.1",,"SUQE00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,123,6146022,62.29457,21,86733,66,3,,5789,93.25,90.72,,99.26,,"forest soil",,"2013-12",2013,,"Portugal",,,,"Europe","Portugal: National Park of Peneda-Geres, Ermida",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:12:26.277Z","2020-07-01T14:12:26.277Z"
"303.693","Pseudomonas putida strain UMG612",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UMG612",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479467","GCA_013337265.1",,"SUPY00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,170,6130966,62.297947,29,60796,66,3,,5763,92.95,90.48,,100,,"forest soil",,"2013-11",2013,,"Portugal",,,,"Europe","Portugal: Grandola, Herdade da Barroca da Serra",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:09:59.099Z","2020-07-01T14:09:59.099Z"
"303.694","Pseudomonas putida strain UMG622",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UMG622",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479468","GCA_013337275.1",,"SUPX00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,112,6156922,62.299313,18,97464,61,3,,5791,93.37,90.84,,100,,"forest soil",,"2013-11",2013,,"Portugal",,,,"Europe","Portugal: Grandola, Herdade da Barroca da Serra",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:10:02.295Z","2020-07-01T14:10:02.295Z"
"303.695","Pseudomonas putida strain UME3145",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UME3145",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479463","GCA_013337355.1",,"SUQC00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,95,6155988,62.292942,16,127152,64,3,,5782,93.37,90.84,,100,,"forest soil",,"2013-12",2013,,"Portugal",,,,"Europe","Portugal: National Park of Peneda-Geres, Ermida",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:12:10.249Z","2020-07-01T14:12:10.249Z"
"303.696","Pseudomonas putida strain UME3142",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UME3142",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479462","GCA_013337395.1",,"SUQD00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,107,6152894,62.293888,20,97602,66,3,,5785,93.37,90.84,,100,,"forest soil",,"2013-12",2013,,"Portugal",,,,"Europe","Portugal: National Park of Peneda-Geres, Ermida",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:12:14.478Z","2020-07-01T14:12:14.478Z"
"303.697","Pseudomonas putida strain UMG604",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UMG604",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479464","GCA_013337385.1",,"SUQB00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,139,6154127,62.301445,25,77374,62,3,,5789,93.37,90.84,,100,,"forest soil",,"2013-11",2013,,"Portugal",,,,"Europe","Portugal: Grandola, Herdade da Barroca da Serra",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:12:15.082Z","2020-07-01T14:12:15.082Z"
"303.698","Pseudomonas putida strain UMG605",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UMG605",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479465","GCA_013337345.1",,"SUQA00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,159,6147547,62.29618,26,73032,62,3,,5772,93.13,90.66,,99.26,,"forest soil",,"2013-11",2013,,"Portugal",,,,"Europe","Portugal: Grandola, Herdade da Barroca da Serra",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:12:25.278Z","2020-07-01T14:12:25.278Z"
"303.699","Pseudomonas putida strain UMG610",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","UMG610",,,,"MLST.pputida.256",,,,,,,,,,,,,,,,"Good","2020-06-12T00:00:00Z",,,"PRJNA534200","SAMN11479466","GCA_013337325.1",,"SUPZ00000000","Universidade do Minho","WGS","Illumina NextSeq","100x","SPAdes v. 3.12.0",,,147,6121243,62.304913,27,79284,64,3,,5750,93.01,90.42,,100,,"forest soil",,"2013-11",2013,,"Portugal",,,,"Europe","Portugal: Grandola, Herdade da Barroca da Serra",,,,,,,,,,,,"Bacterial isolates retrieved from different Portuguese Forrest soils","2020-07-01T14:12:18.189Z","2020-07-01T14:12:18.189Z"
"303.704","Pseudomonas putida strain TT321",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","TT321",,,,"MLST.pputida.254",,,,,,,,,,,,,,,,"Good","2020-06-29T00:00:00Z",,,"PRJNA544991","SAMN11867827","GCA_013376655.1",,"VCPR00000000","Insititute of Biotechnology","WGS","Illumina MiSeq","20.0x","SOAPdenovo v. 2.3",,,62,5566241,61.82898,9,199829,66,2,,5379,93.67,91.32,,100,,"brackish water",,"2015-10-30",2015,,"Viet Nam",,,,"Asia","Viet Nam: Soc Trang",,,,,,,,,,,,"Genome analysis of Pseudomonas isolates","2020-07-28T02:34:46.735Z","2020-07-28T02:34:46.735Z"
"303.705","Pseudomonas putida strain TT322",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","TT322",,,,"MLST.pputida.254",,,,,,,,,,,,,,,,"Good","2020-06-29T00:00:00Z",,,"PRJNA544994","SAMN11867829","GCA_013376675.1",,"VCPS00000000","Insititute of Biotechnology","WGS","Illumina MiSeq","20.0x","SOAPdenovo v. 2.3",,,64,5563644,61.827995,9,228186,62,2,,5382,93.67,91.32,,100,,"brackish water",,"2015-10-30",2015,,"Viet Nam",,,,"Asia","Viet Nam: Soc Trang",,,,,,,,,,,,"TT322","2020-07-28T02:44:39.795Z","2020-07-28T02:44:39.795Z"
"303.706","Pseudomonas putida strain P7765",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","P7765",,,,"MLST.pputida.230",,,,,,,,,,,,,,,,"Good","2020-07-02T00:00:00Z",,,"PRJNA607442","SAMN14599804","GCA_013386405.1",,"JACARV000000000","Wageningen University & Research","WGS","Illumina HiSeq","48x","CLC Genomics Workbench v. 11.0.2; De Novo",,,193,6255848,61.33539,20,87342,66,4,,6068,93.61,89.69,,98.53,,"Symptomatic mushroom tissue",,,,,"United Kingdom",,,,"Europe","United Kingdom",,"Agaricus bisporus","Mushroom",,,,"Fungi",,,,"sample_type:cell culture;collected_by:Fera Science Limited","Genetic and regional diversity of blotch-causing organisms isolated from symptomatic tissue of A. bisporus","2020-07-28T04:46:55.631Z","2020-07-28T04:46:55.631Z"
"303.707","Pseudomonas putida strain IPO3752",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","IPO3752",,,,"MLST.pputida.2",,,,,,,,,,,,,"LMG:2257",,,"Good","2020-07-02T00:00:00Z",,,"PRJNA607442","SAMN14599810","GCA_013387005.1",,"JACAQQ000000000","Wageningen University & Research","WGS","Illumina HiSeq","334x","CLC Genomics Workbench v. 11.0.2; De Novo",,,81,6086944,62.41343,9,245563,64,3,,5617,93.13,90.54,,100,,,,,,,,,,,,,,,,,,,,,,,"sample_type:cell culture;collected_by:Wageningen University and Research","Genetic and regional diversity of blotch-causing organisms isolated from symptomatic tissue of A. bisporus","2020-07-28T05:05:24.277Z","2020-07-28T05:05:24.277Z"
"303.708","Pseudomonas putida strain BS3701",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","BS3701",,,,"MLST.pputida.173",,,,,,,,,,,,,,,,"Good","2020-07-20T00:00:00Z","19827713",,"PRJNA645807","SAMN15517094","GCA_013425825.1",,"CP059052,CP059053,CP059054","IBPM RAS","Complete","Illumina MiSeq; Oxford Nanopore MiniION","120.0x","Barapost v. v. 2020-06-26 edition; SPAdes",,2,3,6499247,61.485615,1,6337358,79,15,,6131,93.37,90.42,,100,,"coke and gas plant treatment facilities",,"1996",1996,,"Russia",,,,"Europe","Russia:Moscow region",,,,,,,,,,,"sample_type:soil;identified_by:Filonov A.","The strain BS3701 is promising hydrocarbons and crude oil degrader","2020-07-28T15:40:59.029Z","2020-07-28T15:40:59.029Z"
"303.712","Pseudomonas putida strain T25-27",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","T25-27",,,,"MLST.pputida.251",,,,,,,,,,,,,,,,"Good","2020-08-05T00:00:00Z","32474215",,"PRJNA563305","SAMN12671335","GCA_014076515.1",,"CP043576,CP043577","Research Center for Eco-Environmental Sciences","Complete","PacBio Sequel","100.0x","SMRT Link v. v5.1.0",,1,2,6065162,61.622913,1,6045913,79,22,,5621,93.49,91.44,,100,,"biofilm reactor",,"2018-07-01",2018,,"China",,,,"Asia","China",,,,,,,,,,,"sample_type:bacterial isolate","bacteria from biofilm reactor","2020-08-22T09:34:55.766Z","2020-08-22T09:34:55.766Z"
"303.714","Pseudomonas putida strain WP4-W18-CRE-03",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","WP4-W18-CRE-03",,,,"MLST.pputida.262",,,,,,,,,,,,,,,,"Good","2020-07-22T00:00:00Z",,,"PRJDB6962","SAMD00194460","GCA_014169055.1",,"AP022055,AP022056","Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases","WGS","Sequel; NextSeq 500","316x","flye v2.5; minimap v0.2-r124; racon",,1,2,5470082,62.34912,1,5467790,75,19,,5058,92.71,91.14,,100,,"wastewater treatment plant effluent",,"2018-02-13",2018,,"Japan",,,,"Asia","Japan:Tokyo",,,,,,,,,,,,"The purpose of this project is related to metagenomic survey and genomic epidemiology analysis of antimicrobial resistance bacteria (in particular, carbapenem and/or beta-lactam resistant Enterobacteriaceae) in Japanese wastewater treatment plant.","2020-08-22T12:27:01.476Z","2020-08-22T12:27:01.476Z"
"303.715","Pseudomonas putida strain MX-2",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","MX-2",,,,"MLST.pputida.219",,,,,,,,,,,,,,,,"Good","2020-08-17T00:00:00Z",,,"PRJNA594810","SAMN13531195","GCA_014217705.1",,"CP046872,CP046873","Nanjing Agricultural University","Complete","PacBio RSII","342.0x","SPAdes v. 3.13.0",,1,2,6055976,61.72298,1,5952420,82,15,,5870,93.61,90.24,,100,,"Taihu New City Sewage Treatment Plant","isolated from Sewage Treatment Plant exhibited resistant to a large amount of antibiotics, especially toward aminoglycosides and tetracycline antibiotic","2019-05-09",2019,,"China",,,,"Asia","China:Jiangsu",,,,,,,,,,,"sample_type:cell culture","Antibiotic residues in the environment have caused the selection of microorganisms and promoted the dissemination of antibiotic resistant bacteria and antibiotic resistance genes (ARGs). Pseudomonas putida conferred antibiotic resistance, as a kind of opportunistic microbes, can become specialized pathogens able to attack immunocompromised patients, and even the ability to transfer antibiotics from non-pathogenic species to pathogens in nosocomial circumstance is an extremely serious concern. Pseudomonas putida MX-2 isolated from Sewage Treatment Plant exhibited resistant to a large amount of antibiotics, especially toward aminoglycosides and tetracycline antibiotic. To shed light on this strain unusual pattern of antibiotic resistance, its complete genome was sequenced. It is the first time to isolate Pseudomonas putida from sewage as a multi-drug resistant bacterium.","2020-08-22T17:13:39.725Z","2020-08-22T17:13:39.725Z"
"303.722","Pseudomonas putida strain 12464 strain PP7",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","PP7",,,,"MLST.pputida.12",,,,,,,,,,,,,,,,"Good","2020-08-04T00:00:00Z",,,"PRJNA649295","SAMN15663397","GCA_014062205.1",,"JACGDG000000000","Universidade Federal de Sao Paulo","WGS","Illumina MiSeq","1x","SPAdes v. 3.14",,,106,6096250,61.85432,10,217938,64,6,,5769,93.85,90.9,0.73,100,,"urine",,"2013-03-01",2013,,"Brazil",,,,"South America","Brazil",,"Human, Homo sapiens","Human",,,"Urinary tract infection","Human",,,,"collected_by:Hospital Sao Paulo","Bacteria belonging to Pseudomonas putida (PpG) group, despite being present in different environments, are rarely involved in human infections. However, isolates belonging to this group can act as reservoirs of antimicrobial resistance determinants, which can be transferred by mobile genetic elements (MGEs) to pathogens of animals and humans. The presence of multidrug-resistant strains (MDR) of PpG in the hospital environment has become increasingly frequent. However, most studies have been carried out in Europe and Asia, and little is known about its relevance in the current Brazilian scenario, especially with regard to the acquisition of resistance determinants. Recent findings, however, suggest that PpG isolates may acquire resistance determinants from other microorganisms, as well as contribute to their dissemination. Herein, we aimed to characterize the mechanisms of carbapenem resistance among PpG clinical isolates.","2020-09-05T20:43:04.189Z","2020-09-05T20:43:04.189Z"
"303.723","Pseudomonas putida strain WP8-W18-CRE-01",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","WP8-W18-CRE-01",,,,"MLST.pputida.263",,,,,,,,,,,,,,,,"Good","2020-07-22T00:00:00Z",,,"PRJDB6962","SAMD00194605","GCA_014162535.1",,"AP022227","Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases","Complete","Sequel; NextSeq 500","256x","flye v2.5; minimap v0.2-r124; racon",,,1,5575079,62.320282,1,5575079,75,19,,5276,92.77,91.2,,100,,"wastewater treatment plant effluent",,"2018-02-13",2018,,"Japan",,,,"Asia","Japan:Tokyo",,,,,,,,,,,,"The purpose of this project is related to metagenomic survey and genomic epidemiology analysis of antimicrobial resistance bacteria (in particular, carbapenem and/or beta-lactam resistant Enterobacteriaceae) in Japanese wastewater treatment plant.","2020-09-05T21:24:38.054Z","2020-09-05T21:24:38.054Z"
